ct_path,lt_path,rt_path,steer,throttle,brake,speed,high_level_control
IMG/center_2019_05_16_14_23_39_859.jpg,IMG/left_2019_05_16_14_23_39_859.jpg,IMG/right_2019_05_16_14_23_39_859.jpg,0.0,0.0,0,5.989009999999999e-07,1
IMG/center_2019_05_16_14_23_39_944.jpg,IMG/left_2019_05_16_14_23_39_944.jpg,IMG/right_2019_05_16_14_23_39_944.jpg,0.0,0.23591710000000002,0,0.1489447,1
IMG/center_2019_05_16_14_23_40_022.jpg,IMG/left_2019_05_16_14_23_40_022.jpg,IMG/right_2019_05_16_14_23_40_022.jpg,0.0,0.4791058,0,0.5359479,1
IMG/center_2019_05_16_14_23_40_104.jpg,IMG/left_2019_05_16_14_23_40_104.jpg,IMG/right_2019_05_16_14_23_40_104.jpg,0.0,0.7174169,0,1.0718459999999999,1
IMG/center_2019_05_16_14_23_40_188.jpg,IMG/left_2019_05_16_14_23_40_188.jpg,IMG/right_2019_05_16_14_23_40_188.jpg,0.0,0.9699601000000001,0,1.9435580000000001,1
IMG/center_2019_05_16_14_23_40_264.jpg,IMG/left_2019_05_16_14_23_40_264.jpg,IMG/right_2019_05_16_14_23_40_264.jpg,0.0,1.0,0,2.8809970000000003,1
IMG/center_2019_05_16_14_23_40_348.jpg,IMG/left_2019_05_16_14_23_40_348.jpg,IMG/right_2019_05_16_14_23_40_348.jpg,0.0,0.9128289,0,3.802293,1
IMG/center_2019_05_16_14_23_40_430.jpg,IMG/left_2019_05_16_14_23_40_430.jpg,IMG/right_2019_05_16_14_23_40_430.jpg,0.0,0.6652299,0,4.531561,1
IMG/center_2019_05_16_14_23_40_507.jpg,IMG/left_2019_05_16_14_23_40_507.jpg,IMG/right_2019_05_16_14_23_40_507.jpg,0.0,0.5966405,0,5.051586,1
IMG/center_2019_05_16_14_23_40_583.jpg,IMG/left_2019_05_16_14_23_40_583.jpg,IMG/right_2019_05_16_14_23_40_583.jpg,0.0,0.8250545,0,5.7046,1
IMG/center_2019_05_16_14_23_40_666.jpg,IMG/left_2019_05_16_14_23_40_666.jpg,IMG/right_2019_05_16_14_23_40_666.jpg,0.0,1.0,0,6.56929,1
IMG/center_2019_05_16_14_23_40_752.jpg,IMG/left_2019_05_16_14_23_40_752.jpg,IMG/right_2019_05_16_14_23_40_752.jpg,0.0,1.0,0,7.710114,1
IMG/center_2019_05_16_14_23_40_836.jpg,IMG/left_2019_05_16_14_23_40_836.jpg,IMG/right_2019_05_16_14_23_40_836.jpg,0.0,0.9149232,0,8.580224000000001,1
IMG/center_2019_05_16_14_23_40_916.jpg,IMG/left_2019_05_16_14_23_40_916.jpg,IMG/right_2019_05_16_14_23_40_916.jpg,0.0,0.6733842,0,9.240236,1
IMG/center_2019_05_16_14_23_40_998.jpg,IMG/left_2019_05_16_14_23_40_998.jpg,IMG/right_2019_05_16_14_23_40_998.jpg,0.0,0.4294273,0,9.660905999999999,1
IMG/center_2019_05_16_14_23_41_082.jpg,IMG/left_2019_05_16_14_23_41_082.jpg,IMG/right_2019_05_16_14_23_41_082.jpg,0.0,0.3436298,0,9.88286,1
IMG/center_2019_05_16_14_23_41_164.jpg,IMG/left_2019_05_16_14_23_41_164.jpg,IMG/right_2019_05_16_14_23_41_164.jpg,0.0,0.5881869000000001,0,10.27558,1
IMG/center_2019_05_16_14_23_41_257.jpg,IMG/left_2019_05_16_14_23_41_257.jpg,IMG/right_2019_05_16_14_23_41_257.jpg,0.0,0.8659629000000001,0,11.084760000000001,1
IMG/center_2019_05_16_14_23_41_348.jpg,IMG/left_2019_05_16_14_23_41_348.jpg,IMG/right_2019_05_16_14_23_41_348.jpg,0.0,1.0,0,12.07897,1
IMG/center_2019_05_16_14_23_41_439.jpg,IMG/left_2019_05_16_14_23_41_439.jpg,IMG/right_2019_05_16_14_23_41_439.jpg,0.0,0.8187760000000001,0,12.84988,1
IMG/center_2019_05_16_14_23_41_530.jpg,IMG/left_2019_05_16_14_23_41_530.jpg,IMG/right_2019_05_16_14_23_41_530.jpg,0.0,0.5455208,0,13.1145,1
IMG/center_2019_05_16_14_23_41_620.jpg,IMG/left_2019_05_16_14_23_41_620.jpg,IMG/right_2019_05_16_14_23_41_620.jpg,0.0,0.6396791999999999,0,13.792420000000002,1
IMG/center_2019_05_16_14_23_41_718.jpg,IMG/left_2019_05_16_14_23_41_718.jpg,IMG/right_2019_05_16_14_23_41_718.jpg,0.0,0.9108194,0,14.78057,1
IMG/center_2019_05_16_14_23_41_798.jpg,IMG/left_2019_05_16_14_23_41_798.jpg,IMG/right_2019_05_16_14_23_41_798.jpg,0.0,1.0,0,15.686770000000001,1
IMG/center_2019_05_16_14_23_41_888.jpg,IMG/left_2019_05_16_14_23_41_888.jpg,IMG/right_2019_05_16_14_23_41_888.jpg,0.0,1.0,0,16.54741,1
IMG/center_2019_05_16_14_23_41_975.jpg,IMG/left_2019_05_16_14_23_41_975.jpg,IMG/right_2019_05_16_14_23_41_975.jpg,0.0,0.737818,0,17.21623,1
IMG/center_2019_05_16_14_23_42_065.jpg,IMG/left_2019_05_16_14_23_42_065.jpg,IMG/right_2019_05_16_14_23_42_065.jpg,0.0,0.46849309999999994,0,17.62039,1
IMG/center_2019_05_16_14_23_42_153.jpg,IMG/left_2019_05_16_14_23_42_153.jpg,IMG/right_2019_05_16_14_23_42_153.jpg,0.0,0.5583220999999999,0,18.28934,1
IMG/center_2019_05_16_14_23_42_227.jpg,IMG/left_2019_05_16_14_23_42_227.jpg,IMG/right_2019_05_16_14_23_42_227.jpg,0.0,0.7810541,0,18.40041,1
IMG/center_2019_05_16_14_23_42_305.jpg,IMG/left_2019_05_16_14_23_42_305.jpg,IMG/right_2019_05_16_14_23_42_305.jpg,0.0,1.0,0,19.16057,1
IMG/center_2019_05_16_14_23_42_379.jpg,IMG/left_2019_05_16_14_23_42_379.jpg,IMG/right_2019_05_16_14_23_42_379.jpg,0.0,1.0,0,20.00699,1
IMG/center_2019_05_16_14_23_42_456.jpg,IMG/left_2019_05_16_14_23_42_456.jpg,IMG/right_2019_05_16_14_23_42_456.jpg,0.0,0.8460011000000001,0,20.78461,1
IMG/center_2019_05_16_14_23_42_533.jpg,IMG/left_2019_05_16_14_23_42_533.jpg,IMG/right_2019_05_16_14_23_42_533.jpg,0.0,0.6178961,0,21.29124,1
IMG/center_2019_05_16_14_23_42_607.jpg,IMG/left_2019_05_16_14_23_42_607.jpg,IMG/right_2019_05_16_14_23_42_607.jpg,0.0,0.541,0,21.63104,1
IMG/center_2019_05_16_14_23_42_684.jpg,IMG/left_2019_05_16_14_23_42_684.jpg,IMG/right_2019_05_16_14_23_42_684.jpg,0.0,0.7710491,0,22.079179999999997,1
IMG/center_2019_05_16_14_23_42_757.jpg,IMG/left_2019_05_16_14_23_42_757.jpg,IMG/right_2019_05_16_14_23_42_757.jpg,0.0,0.9880899,0,22.737579999999998,1
IMG/center_2019_05_16_14_23_42_829.jpg,IMG/left_2019_05_16_14_23_42_829.jpg,IMG/right_2019_05_16_14_23_42_829.jpg,0.0,1.0,0,23.30065,1
IMG/center_2019_05_16_14_23_42_904.jpg,IMG/left_2019_05_16_14_23_42_904.jpg,IMG/right_2019_05_16_14_23_42_904.jpg,0.0,0.8515118,0,24.05657,1
IMG/center_2019_05_16_14_23_42_977.jpg,IMG/left_2019_05_16_14_23_42_977.jpg,IMG/right_2019_05_16_14_23_42_977.jpg,0.0,0.6330880999999999,0,24.58634,1
IMG/center_2019_05_16_14_23_43_054.jpg,IMG/left_2019_05_16_14_23_43_054.jpg,IMG/right_2019_05_16_14_23_43_054.jpg,0.0,0.403456,0,24.85831,1
IMG/center_2019_05_16_14_23_43_129.jpg,IMG/left_2019_05_16_14_23_43_129.jpg,IMG/right_2019_05_16_14_23_43_129.jpg,0.0,0.17743910000000002,0,24.93609,1
IMG/center_2019_05_16_14_23_43_204.jpg,IMG/left_2019_05_16_14_23_43_204.jpg,IMG/right_2019_05_16_14_23_43_204.jpg,0.0,0.0,0,24.80806,1
IMG/center_2019_05_16_14_23_43_282.jpg,IMG/left_2019_05_16_14_23_43_282.jpg,IMG/right_2019_05_16_14_23_43_282.jpg,0.0,0.0,0,24.61026,1
IMG/center_2019_05_16_14_23_43_353.jpg,IMG/left_2019_05_16_14_23_43_353.jpg,IMG/right_2019_05_16_14_23_43_353.jpg,0.0,0.0,0,24.412760000000002,1
IMG/center_2019_05_16_14_23_43_429.jpg,IMG/left_2019_05_16_14_23_43_429.jpg,IMG/right_2019_05_16_14_23_43_429.jpg,0.0,0.15047979999999997,0,24.2946,1
IMG/center_2019_05_16_14_23_43_501.jpg,IMG/left_2019_05_16_14_23_43_501.jpg,IMG/right_2019_05_16_14_23_43_501.jpg,0.0,0.3660268,0,24.34228,1
IMG/center_2019_05_16_14_23_43_574.jpg,IMG/left_2019_05_16_14_23_43_574.jpg,IMG/right_2019_05_16_14_23_43_574.jpg,0.0,0.28621820000000003,0,24.49214,1
IMG/center_2019_05_16_14_23_43_646.jpg,IMG/left_2019_05_16_14_23_43_646.jpg,IMG/right_2019_05_16_14_23_43_646.jpg,0.0,0.06891024,0,24.482029999999998,1
IMG/center_2019_05_16_14_23_43_720.jpg,IMG/left_2019_05_16_14_23_43_720.jpg,IMG/right_2019_05_16_14_23_43_720.jpg,0.0,0.0,0,24.29022,1
IMG/center_2019_05_16_14_23_43_793.jpg,IMG/left_2019_05_16_14_23_43_793.jpg,IMG/right_2019_05_16_14_23_43_793.jpg,0.0,0.0,0,24.095579999999998,1
IMG/center_2019_05_16_14_23_43_869.jpg,IMG/left_2019_05_16_14_23_43_869.jpg,IMG/right_2019_05_16_14_23_43_869.jpg,0.0,0.0,0,23.95048,1
IMG/center_2019_05_16_14_23_43_941.jpg,IMG/left_2019_05_16_14_23_43_941.jpg,IMG/right_2019_05_16_14_23_43_941.jpg,0.0,0.0,0,23.757839999999998,1
IMG/center_2019_05_16_14_23_44_018.jpg,IMG/left_2019_05_16_14_23_44_018.jpg,IMG/right_2019_05_16_14_23_44_018.jpg,0.0,0.0,0,23.5668,1
IMG/center_2019_05_16_14_23_44_092.jpg,IMG/left_2019_05_16_14_23_44_092.jpg,IMG/right_2019_05_16_14_23_44_092.jpg,0.0,0.07364702,0,23.4072,1
IMG/center_2019_05_16_14_23_44_167.jpg,IMG/left_2019_05_16_14_23_44_167.jpg,IMG/right_2019_05_16_14_23_44_167.jpg,0.0,0.299415,0,23.384970000000003,1
IMG/center_2019_05_16_14_23_44_238.jpg,IMG/left_2019_05_16_14_23_44_238.jpg,IMG/right_2019_05_16_14_23_44_238.jpg,0.0,0.5122707999999999,0,23.58889,1
IMG/center_2019_05_16_14_23_44_308.jpg,IMG/left_2019_05_16_14_23_44_308.jpg,IMG/right_2019_05_16_14_23_44_308.jpg,0.0,0.445992,0,23.83079,1
IMG/center_2019_05_16_14_23_44_378.jpg,IMG/left_2019_05_16_14_23_44_378.jpg,IMG/right_2019_05_16_14_23_44_378.jpg,0.0,0.23471399999999998,0,23.98162,1
IMG/center_2019_05_16_14_23_44_451.jpg,IMG/left_2019_05_16_14_23_44_451.jpg,IMG/right_2019_05_16_14_23_44_451.jpg,0.0,0.01804483,0,23.88951,1
IMG/center_2019_05_16_14_23_44_522.jpg,IMG/left_2019_05_16_14_23_44_522.jpg,IMG/right_2019_05_16_14_23_44_522.jpg,0.0,0.2330518,0,23.8326,1
IMG/center_2019_05_16_14_23_44_594.jpg,IMG/left_2019_05_16_14_23_44_594.jpg,IMG/right_2019_05_16_14_23_44_594.jpg,0.0,0.4468228,0,23.9997,1
IMG/center_2019_05_16_14_23_44_664.jpg,IMG/left_2019_05_16_14_23_44_664.jpg,IMG/right_2019_05_16_14_23_44_664.jpg,0.0,0.23576079999999996,0,24.10699,1
IMG/center_2019_05_16_14_23_44_736.jpg,IMG/left_2019_05_16_14_23_44_736.jpg,IMG/right_2019_05_16_14_23_44_736.jpg,0.0,0.02055287,0,24.03824,1
IMG/center_2019_05_16_14_23_44_807.jpg,IMG/left_2019_05_16_14_23_44_807.jpg,IMG/right_2019_05_16_14_23_44_807.jpg,0.0,0.0,0,23.885939999999998,1
IMG/center_2019_05_16_14_23_44_879.jpg,IMG/left_2019_05_16_14_23_44_879.jpg,IMG/right_2019_05_16_14_23_44_879.jpg,0.0,0.0,0,23.69524,1
IMG/center_2019_05_16_14_23_44_950.jpg,IMG/left_2019_05_16_14_23_44_950.jpg,IMG/right_2019_05_16_14_23_44_950.jpg,0.0,0.07344317,0,23.55322,1
IMG/center_2019_05_16_14_23_45_018.jpg,IMG/left_2019_05_16_14_23_45_018.jpg,IMG/right_2019_05_16_14_23_45_018.jpg,0.0,0.2794379,0,23.52536,1
IMG/center_2019_05_16_14_23_45_094.jpg,IMG/left_2019_05_16_14_23_45_094.jpg,IMG/right_2019_05_16_14_23_45_094.jpg,0.0,0.5057402,0,23.74652,1
IMG/center_2019_05_16_14_23_45_167.jpg,IMG/left_2019_05_16_14_23_45_167.jpg,IMG/right_2019_05_16_14_23_45_167.jpg,0.0,0.2867192,0,23.893520000000002,1
IMG/center_2019_05_16_14_23_45_240.jpg,IMG/left_2019_05_16_14_23_45_240.jpg,IMG/right_2019_05_16_14_23_45_240.jpg,0.0,0.06786633,0,23.8848,1
IMG/center_2019_05_16_14_23_45_311.jpg,IMG/left_2019_05_16_14_23_45_311.jpg,IMG/right_2019_05_16_14_23_45_311.jpg,-0.15,0.13546229999999998,0,23.75527,1
IMG/center_2019_05_16_14_23_45_379.jpg,IMG/left_2019_05_16_14_23_45_379.jpg,IMG/right_2019_05_16_14_23_45_379.jpg,-0.3,0.3426511,0,23.7377,1
IMG/center_2019_05_16_14_23_45_452.jpg,IMG/left_2019_05_16_14_23_45_452.jpg,IMG/right_2019_05_16_14_23_45_452.jpg,-0.4139643,0.5585883,0,23.91639,1
IMG/center_2019_05_16_14_23_45_519.jpg,IMG/left_2019_05_16_14_23_45_519.jpg,IMG/right_2019_05_16_14_23_45_519.jpg,-0.2099344,0.3545583,0,24.10148,1
IMG/center_2019_05_16_14_23_45_589.jpg,IMG/left_2019_05_16_14_23_45_589.jpg,IMG/right_2019_05_16_14_23_45_589.jpg,0.0,0.1445854,0,24.14012,1
IMG/center_2019_05_16_14_23_45_663.jpg,IMG/left_2019_05_16_14_23_45_663.jpg,IMG/right_2019_05_16_14_23_45_663.jpg,0.0,0.0,0,23.98177,1
IMG/center_2019_05_16_14_23_45_737.jpg,IMG/left_2019_05_16_14_23_45_737.jpg,IMG/right_2019_05_16_14_23_45_737.jpg,-0.05,0.07436407,0,23.79104,1
IMG/center_2019_05_16_14_23_45_810.jpg,IMG/left_2019_05_16_14_23_45_810.jpg,IMG/right_2019_05_16_14_23_45_810.jpg,-0.2,0.2933611,0,23.771539999999998,1
IMG/center_2019_05_16_14_23_45_883.jpg,IMG/left_2019_05_16_14_23_45_883.jpg,IMG/right_2019_05_16_14_23_45_883.jpg,-0.4,0.5142392,0,23.890829999999998,1
IMG/center_2019_05_16_14_23_45_958.jpg,IMG/left_2019_05_16_14_23_45_958.jpg,IMG/right_2019_05_16_14_23_45_958.jpg,-0.43926040000000005,0.5873283,0,24.18445,1
IMG/center_2019_05_16_14_23_46_035.jpg,IMG/left_2019_05_16_14_23_46_035.jpg,IMG/right_2019_05_16_14_23_46_035.jpg,-0.20959529999999998,0.35766329999999996,0,24.42054,1
IMG/center_2019_05_16_14_23_46_111.jpg,IMG/left_2019_05_16_14_23_46_111.jpg,IMG/right_2019_05_16_14_23_46_111.jpg,-0.15861129999999998,0.1302094,0,24.43899,1
IMG/center_2019_05_16_14_23_46_188.jpg,IMG/left_2019_05_16_14_23_46_188.jpg,IMG/right_2019_05_16_14_23_46_188.jpg,-0.3086113,0.20915720000000002,0,24.371589999999998,1
IMG/center_2019_05_16_14_23_46_268.jpg,IMG/left_2019_05_16_14_23_46_268.jpg,IMG/right_2019_05_16_14_23_46_268.jpg,-0.5086113,0.44932829999999996,0,24.3998,1
IMG/center_2019_05_16_14_23_46_349.jpg,IMG/left_2019_05_16_14_23_46_349.jpg,IMG/right_2019_05_16_14_23_46_349.jpg,-0.7086114,0.6918783000000001,0,24.56542,1
IMG/center_2019_05_16_14_23_46_433.jpg,IMG/left_2019_05_16_14_23_46_433.jpg,IMG/right_2019_05_16_14_23_46_433.jpg,-0.7726235,0.4389452999999999,0,24.725260000000002,1
IMG/center_2019_05_16_14_23_46_525.jpg,IMG/left_2019_05_16_14_23_46_525.jpg,IMG/right_2019_05_16_14_23_46_525.jpg,-0.49820169999999997,0.1645235,0,24.8262,1
IMG/center_2019_05_16_14_23_46_620.jpg,IMG/left_2019_05_16_14_23_46_620.jpg,IMG/right_2019_05_16_14_23_46_620.jpg,-0.7482017,0.0,0,24.57466,1
IMG/center_2019_05_16_14_23_46_690.jpg,IMG/left_2019_05_16_14_23_46_690.jpg,IMG/right_2019_05_16_14_23_46_690.jpg,-0.8982018,0.2113051,0,24.35043,1
IMG/center_2019_05_16_14_23_46_789.jpg,IMG/left_2019_05_16_14_23_46_789.jpg,IMG/right_2019_05_16_14_23_46_789.jpg,-0.8019583,0.11295639999999998,0,24.23275,1
IMG/center_2019_05_16_14_23_46_884.jpg,IMG/left_2019_05_16_14_23_46_884.jpg,IMG/right_2019_05_16_14_23_46_884.jpg,-0.518119,0.0,0,24.056810000000002,1
IMG/center_2019_05_16_14_23_46_979.jpg,IMG/left_2019_05_16_14_23_46_979.jpg,IMG/right_2019_05_16_14_23_46_979.jpg,-0.23234210000000002,0.0,0,23.869,1
IMG/center_2019_05_16_14_23_47_072.jpg,IMG/left_2019_05_16_14_23_47_072.jpg,IMG/right_2019_05_16_14_23_47_072.jpg,0.0,0.0,0,23.608729999999998,1
IMG/center_2019_05_16_14_23_47_164.jpg,IMG/left_2019_05_16_14_23_47_164.jpg,IMG/right_2019_05_16_14_23_47_164.jpg,0.0,0.09500992,0,23.40802,1
IMG/center_2019_05_16_14_23_47_257.jpg,IMG/left_2019_05_16_14_23_47_257.jpg,IMG/right_2019_05_16_14_23_47_257.jpg,-0.1,0.373248,0,23.4785,1
IMG/center_2019_05_16_14_23_47_347.jpg,IMG/left_2019_05_16_14_23_47_347.jpg,IMG/right_2019_05_16_14_23_47_347.jpg,-0.3,0.6430442,0,23.74376,1
IMG/center_2019_05_16_14_23_47_439.jpg,IMG/left_2019_05_16_14_23_47_439.jpg,IMG/right_2019_05_16_14_23_47_439.jpg,-0.08887232,0.3683703,0,24.09767,1
IMG/center_2019_05_16_14_23_47_543.jpg,IMG/left_2019_05_16_14_23_47_543.jpg,IMG/right_2019_05_16_14_23_47_543.jpg,0.0,0.05547953,0,24.055429999999998,1
IMG/center_2019_05_16_14_23_47_618.jpg,IMG/left_2019_05_16_14_23_47_618.jpg,IMG/right_2019_05_16_14_23_47_618.jpg,0.0,0.0,0,23.87365,1
IMG/center_2019_05_16_14_23_47_715.jpg,IMG/left_2019_05_16_14_23_47_715.jpg,IMG/right_2019_05_16_14_23_47_715.jpg,-0.25,0.2903577,0,23.80855,1
IMG/center_2019_05_16_14_23_47_806.jpg,IMG/left_2019_05_16_14_23_47_806.jpg,IMG/right_2019_05_16_14_23_47_806.jpg,-0.45,0.5654157,0,23.936410000000002,1
IMG/center_2019_05_16_14_23_47_900.jpg,IMG/left_2019_05_16_14_23_47_900.jpg,IMG/right_2019_05_16_14_23_47_900.jpg,-0.2850988,0.2850988,0,24.1446,1
IMG/center_2019_05_16_14_23_47_989.jpg,IMG/left_2019_05_16_14_23_47_989.jpg,IMG/right_2019_05_16_14_23_47_989.jpg,-0.01599848,0.01599848,0,24.10275,1
IMG/center_2019_05_16_14_23_48_077.jpg,IMG/left_2019_05_16_14_23_48_077.jpg,IMG/right_2019_05_16_14_23_48_077.jpg,0.0,0.0,0,23.8351,1
IMG/center_2019_05_16_14_23_48_162.jpg,IMG/left_2019_05_16_14_23_48_162.jpg,IMG/right_2019_05_16_14_23_48_162.jpg,0.0,0.0,0,23.64396,1
IMG/center_2019_05_16_14_23_48_248.jpg,IMG/left_2019_05_16_14_23_48_248.jpg,IMG/right_2019_05_16_14_23_48_248.jpg,0.0,0.1711167,0,23.48943,1
IMG/center_2019_05_16_14_23_48_335.jpg,IMG/left_2019_05_16_14_23_48_335.jpg,IMG/right_2019_05_16_14_23_48_335.jpg,-0.15,0.4301487,0,23.62866,1
IMG/center_2019_05_16_14_23_48_423.jpg,IMG/left_2019_05_16_14_23_48_423.jpg,IMG/right_2019_05_16_14_23_48_423.jpg,-0.0923642,0.3497969,0,23.87365,1
IMG/center_2019_05_16_14_23_48_514.jpg,IMG/left_2019_05_16_14_23_48_514.jpg,IMG/right_2019_05_16_14_23_48_514.jpg,0.0,0.07746291,0,23.85577,1
IMG/center_2019_05_16_14_23_48_599.jpg,IMG/left_2019_05_16_14_23_48_599.jpg,IMG/right_2019_05_16_14_23_48_599.jpg,0.0,0.0,0,23.67436,1
IMG/center_2019_05_16_14_23_48_684.jpg,IMG/left_2019_05_16_14_23_48_684.jpg,IMG/right_2019_05_16_14_23_48_684.jpg,0.0,0.08821785,0,23.48638,1
IMG/center_2019_05_16_14_23_48_772.jpg,IMG/left_2019_05_16_14_23_48_772.jpg,IMG/right_2019_05_16_14_23_48_772.jpg,-0.25,0.3505501,0,23.516560000000002,1
IMG/center_2019_05_16_14_23_48_857.jpg,IMG/left_2019_05_16_14_23_48_857.jpg,IMG/right_2019_05_16_14_23_48_857.jpg,-0.1732678,0.434172,0,23.71939,1
IMG/center_2019_05_16_14_23_48_942.jpg,IMG/left_2019_05_16_14_23_48_942.jpg,IMG/right_2019_05_16_14_23_48_942.jpg,0.0,0.1776931,0,23.833879999999997,1
IMG/center_2019_05_16_14_23_49_028.jpg,IMG/left_2019_05_16_14_23_49_028.jpg,IMG/right_2019_05_16_14_23_49_028.jpg,0.0,0.0,0,23.69099,1
IMG/center_2019_05_16_14_23_49_110.jpg,IMG/left_2019_05_16_14_23_49_110.jpg,IMG/right_2019_05_16_14_23_49_110.jpg,0.0,0.0,0,23.49786,1
IMG/center_2019_05_16_14_23_49_191.jpg,IMG/left_2019_05_16_14_23_49_191.jpg,IMG/right_2019_05_16_14_23_49_191.jpg,-0.15,0.1615498,0,23.33041,1
IMG/center_2019_05_16_14_23_49_271.jpg,IMG/left_2019_05_16_14_23_49_271.jpg,IMG/right_2019_05_16_14_23_49_271.jpg,-0.0854187,0.401943,0,23.43423,1
IMG/center_2019_05_16_14_23_49_354.jpg,IMG/left_2019_05_16_14_23_49_354.jpg,IMG/right_2019_05_16_14_23_49_354.jpg,0.0,0.4881871,0,23.714570000000002,1
IMG/center_2019_05_16_14_23_49_436.jpg,IMG/left_2019_05_16_14_23_49_436.jpg,IMG/right_2019_05_16_14_23_49_436.jpg,0.0,0.24046220000000004,0,23.84895,1
IMG/center_2019_05_16_14_23_49_518.jpg,IMG/left_2019_05_16_14_23_49_518.jpg,IMG/right_2019_05_16_14_23_49_518.jpg,0.0,0.0,0,23.749229999999997,1
IMG/center_2019_05_16_14_23_49_597.jpg,IMG/left_2019_05_16_14_23_49_597.jpg,IMG/right_2019_05_16_14_23_49_597.jpg,0.0,0.1578991,0,23.6056,1
IMG/center_2019_05_16_14_23_49_676.jpg,IMG/left_2019_05_16_14_23_49_676.jpg,IMG/right_2019_05_16_14_23_49_676.jpg,0.0,0.39556220000000003,0,23.68939,1
IMG/center_2019_05_16_14_23_49_756.jpg,IMG/left_2019_05_16_14_23_49_756.jpg,IMG/right_2019_05_16_14_23_49_756.jpg,0.0,0.6331711999999999,0,24.03572,1
IMG/center_2019_05_16_14_23_49_836.jpg,IMG/left_2019_05_16_14_23_49_836.jpg,IMG/right_2019_05_16_14_23_49_836.jpg,0.0,0.8722773000000001,0,24.600579999999997,1
IMG/center_2019_05_16_14_23_49_912.jpg,IMG/left_2019_05_16_14_23_49_912.jpg,IMG/right_2019_05_16_14_23_49_912.jpg,0.0,0.6435063,0,25.10879,1
IMG/center_2019_05_16_14_23_49_989.jpg,IMG/left_2019_05_16_14_23_49_989.jpg,IMG/right_2019_05_16_14_23_49_989.jpg,0.0,0.5675315,0,25.35758,1
IMG/center_2019_05_16_14_23_50_066.jpg,IMG/left_2019_05_16_14_23_50_066.jpg,IMG/right_2019_05_16_14_23_50_066.jpg,0.0,0.7992303000000001,0,25.80397,1
IMG/center_2019_05_16_14_23_50_147.jpg,IMG/left_2019_05_16_14_23_50_147.jpg,IMG/right_2019_05_16_14_23_50_147.jpg,0.0,0.5580510999999999,0,26.27507,1
IMG/center_2019_05_16_14_23_50_228.jpg,IMG/left_2019_05_16_14_23_50_228.jpg,IMG/right_2019_05_16_14_23_50_228.jpg,0.0,0.314985,0,26.50422,1
IMG/center_2019_05_16_14_23_50_305.jpg,IMG/left_2019_05_16_14_23_50_305.jpg,IMG/right_2019_05_16_14_23_50_305.jpg,0.0,0.08388305,0,26.5035,1
IMG/center_2019_05_16_14_23_50_383.jpg,IMG/left_2019_05_16_14_23_50_383.jpg,IMG/right_2019_05_16_14_23_50_383.jpg,0.0,0.0,0,26.3023,1
IMG/center_2019_05_16_14_23_50_461.jpg,IMG/left_2019_05_16_14_23_50_461.jpg,IMG/right_2019_05_16_14_23_50_461.jpg,0.0,0.15387579999999998,0,26.134439999999998,1
IMG/center_2019_05_16_14_23_50_537.jpg,IMG/left_2019_05_16_14_23_50_537.jpg,IMG/right_2019_05_16_14_23_50_537.jpg,0.0,0.22732510000000003,0,26.18371,1
IMG/center_2019_05_16_14_23_50_611.jpg,IMG/left_2019_05_16_14_23_50_611.jpg,IMG/right_2019_05_16_14_23_50_611.jpg,0.0,0.003929973,0,26.06097,1
IMG/center_2019_05_16_14_23_50_688.jpg,IMG/left_2019_05_16_14_23_50_688.jpg,IMG/right_2019_05_16_14_23_50_688.jpg,0.0,0.0,0,25.90656,1
IMG/center_2019_05_16_14_23_50_765.jpg,IMG/left_2019_05_16_14_23_50_765.jpg,IMG/right_2019_05_16_14_23_50_765.jpg,0.0,0.0,0,25.69787,1
IMG/center_2019_05_16_14_23_50_839.jpg,IMG/left_2019_05_16_14_23_50_839.jpg,IMG/right_2019_05_16_14_23_50_839.jpg,0.0,0.14843989999999999,0,25.5312,1
IMG/center_2019_05_16_14_23_50_915.jpg,IMG/left_2019_05_16_14_23_50_915.jpg,IMG/right_2019_05_16_14_23_50_915.jpg,0.0,0.3767009,0,25.58287,1
IMG/center_2019_05_16_14_23_50_993.jpg,IMG/left_2019_05_16_14_23_50_993.jpg,IMG/right_2019_05_16_14_23_50_993.jpg,0.0,0.14508610000000002,0,25.61351,1
IMG/center_2019_05_16_14_23_51_067.jpg,IMG/left_2019_05_16_14_23_51_067.jpg,IMG/right_2019_05_16_14_23_51_067.jpg,0.0,0.0,0,25.505029999999998,1
IMG/center_2019_05_16_14_23_51_141.jpg,IMG/left_2019_05_16_14_23_51_141.jpg,IMG/right_2019_05_16_14_23_51_141.jpg,-0.2,0.0,0,25.28174,1
IMG/center_2019_05_16_14_23_51_210.jpg,IMG/left_2019_05_16_14_23_51_210.jpg,IMG/right_2019_05_16_14_23_51_210.jpg,-0.2956685,0.0,0,25.08074,1
IMG/center_2019_05_16_14_23_51_280.jpg,IMG/left_2019_05_16_14_23_51_280.jpg,IMG/right_2019_05_16_14_23_51_280.jpg,-0.08411444,0.0,0,24.87051,1
IMG/center_2019_05_16_14_23_51_350.jpg,IMG/left_2019_05_16_14_23_51_350.jpg,IMG/right_2019_05_16_14_23_51_350.jpg,0.0,0.0,0,24.71555,1
IMG/center_2019_05_16_14_23_51_440.jpg,IMG/left_2019_05_16_14_23_51_440.jpg,IMG/right_2019_05_16_14_23_51_440.jpg,0.0,0.0,0,24.46483,1
